Subject,Predicate,Object,stv,Strength,overall,MturkTruth
King_Vidor,directed,His_Hour,0.3425099552,28,9.5902787456,1
Clare_Simmons,isMarriedTo,Gary_Britton,0.3666457367,0.66666667,0.2444304924,0
Elizabeth_the_Cuman,isMarriedTo,Stephen_V_of_Hungary,0.3425099254,1,0.3425099254,1
Norma_Shearer,isMarriedTo,Irving_Thalberg,0.4870060384,1,0.4870060384,1
Norman_Mailer,produced,Maidstone__film_,0.3425099254,0.6666666667,0.2283399503,1
R._Kannan,created,Jayamkondaan,0.9831727743,1,0.9831727743,0
Gregor_Spear,directed,Eat_Pray_Love,0.4888726737,0,0,0
Warren_Beatty,isMarriedTo,Annette_Bening,0.4148673415,1,0.4148673415,1
René_of_Anjou,isMarriedTo,Jeanne_de_Laval,0.9831944108,1.5,1.4747916162,1
Victor_Salva,created,Clownhouse,0.4276425838,1,0.4276425838,1
Emily_McLaughlin,isMarriedTo,Jeffrey_Hunter,0.4547978938,2.5,1.1369947345,1
Masud_Ahmad,livesIn,Islamabad_Capital_Territory,0.4952133596,4,1.9808534384,1
Esperanza_Baur,isMarriedTo,John_Wayne,0.4276425838,2,0.8552851676,1
Hank_Gannon,isMarriedTo,Nora_Hanen,0.4454883635,2,0.890976727,1
Emilio_Fernández,created,Siempre_tuya,0.4276425838,4.5,1.9243916271,1
Giuseppe_Colizzi,directed,All_the_Way__Boys,0.4808550179,2.5,1.2021375448,1
Adam_Cheng,isMarriedTo,Lydia_Shum,0.4587928355,1,0.4587928355,1
Alex_Chandon,created,Bad_Karma__1991_film_,0.4762486219,1.6666666667,0.7937477032,1
Prince_Feodor_Alexandrovich_of_Russia,isMarriedTo,Irina_Pavlovna_Paley,0.3425098658,1,0.3425098658,1
Prince_Axel_of_Denmark,isMarriedTo,Princess_Margaretha_of_Sweden,0.3425098658,1,0.3425098658,1
Madonna__entertainer_,produced,I'm_Going_to_Tell_You_a_Secret,0.982727468,1.6666666667,1.6378791134,1
Kay_Kendall,isMarriedTo,Rex_Harrison,0.4276425838,1.5,0.6414638757,1
Świętosława_of_Poland,isMarriedTo,Vratislaus_II_of_Bohemia,0.4901762009,1,0.4901762009,1
Robin_Williams,produced,Mrs._Doubtfire,0.4276425838,0.6666666667,0.2850950559,1
Bert_Haanstra,created,Mirror_of_Holland,0.4634473324,2.5,1.158618331,1
Jimmy_McNulty,isMarriedTo,Beadie_Russell,0.4633438587,1,0.4633438587,1
Cynthia_Villar,isMarriedTo,Manny_Villar,0.9922053218,1,0.9922053218,1
Vajiravudh,isMarriedTo,Suvadhana,0.4584923983,1,0.4584923983,1
Yılmaz_Güney,created,Zavallılar,0.4276425838,1,0.4276425838,1
Christian_IX_of_Denmark,isMarriedTo,Louise_of_Hesse-Kassel,0.4276426435,1,0.4276426435,1
Noboru_Iguchi,created,Oira_Sukeban,0.3838253021,2,0.7676506042,1
Rodney_Dangerfield,produced,Rover_Dangerfield,0.9662021995,0.6666666667,0.6441347997,1
David_E._Durston,created,I_Drink_Your_Blood,0.9347850084,1.5,1.4021775126,1
Princess_Firyal_of_Jordan,isMarriedTo,Prince_Muhammad_bin_Talal,0.4950791299,1,0.4950791299,1
Princess_Léa_of_Belgium,isMarriedTo,Prince_Alexander_of_Belgium,0.4232328534,1,0.4232328534,1
Princess_Helena_of_the_United_Kingdom,isMarriedTo,Prince_Christian_of_Schleswig-Holstein,0.5702466965,1,0.5702466965,1
Annette_Bening,isMarriedTo,Warren_Beatty,0.4402164519,1,0.4402164519,1
Maximilian_I_of_Mexico,isMarriedTo,Charlotte_of_Belgium,0.3425098956,1,0.3425098956,1
Paul_Spence,produced,FUBAR_2__film_,0.5999705195,1.3333333333,0.7999606926,1
Marissa_Tasker,isMarriedTo,JR_Chandler,0.4158460498,1,0.4158460498,1
Grand_Duke_Michael_Alexandrovich_of_Russia,isMarriedTo,Natalia_Brasova,0.3843609095,1,0.3843609095,1
Jamil_Dehlavi,created,The_Blood_of_Hussain,0.3854900301,0.6666666667,0.2569933534,1
Siva_Selliah,livesIn,Colombo,0.9289007187,2,1.8578014374,1
Warren_Beatty,created,Reds__film_,0.531080544,1.25,0.66385068,1
Françoise_Rosay,isMarriedTo,Jacques_Feyder,0.3854899704,1,0.3854899704,1
Edward_VII_of_the_United_Kingdom,isMarriedTo,Alexandra_of_Denmark,0.4264072776,1,0.4264072776,1
Jennifer_Rappaport,hasChild,Joey_Buchanan,0.4169698358,1.6666666667,0.6949497263,1
Abel_Gance,created,Barberousse,0.4106097221,9,3.6954874989,1
Saeed_Akhtar_Mirza,created,Salim_Langde_Pe_Mat_Ro,0.4577527046,3,1.3732581138,1
Henri-Georges_Clouzot,created,Manon__film_,0.4720713198,5,2.360356599,1
Lilli_Palmer,isMarriedTo,Carlos_Thompson,0.57194978,1.5,0.85792467,1
Demi_Moore,isMarriedTo,Bruce_Willis,0.3986256123,2.5,0.9965640308,1
Patricia_Wettig,isMarriedTo,Ken_Olin,0.4276425838,1,0.4276425838,1
Peter_IV_of_Aragon,isMarriedTo,Eleanor_of_Sicily,0.4160600603,2.5,1.0401501508,1
Alexandre_Astruc,created,The_Crimson_Curtain,0.4276426435,1.5,0.6414639653,1
Egypt,hasOfficialLanguage,Ahmaric,0.4326156284,1,0.4326156284,0
Miguel_Lopez-Fitzgerald,isMarriedTo,Kay_Bennett,0.9380303621,1.5,1.4070455432,1
Jorge_Lanata,directed,Deuda,0.4276425838,1,0.4276425838,1
Jacques_Feyder,created,Carnival_in_Flanders__film_,0.5198202729,3,1.5594608187,1
Judith_of_Habsburg,isMarriedTo,Wenceslaus_II_of_Bohemia,0.415591836,1,0.415591836,1
Grand_Duke_Alexander_Mikhailovich_of_Russia,isMarriedTo,Grand_Duchess_Xenia_Alexandrovna_of_Russia,0.4667284191,1,0.4667284191,1
Archduke_Charles_Stephen_of_Austria,isMarriedTo,Archduchess_Maria_Theresa_of_Austria__1862–1933_,0.4276425838,1,0.4276425838,1
Tina_Lord,isMarriedTo,Cord_Roberts,0.4276426435,1.5,0.6414639653,1
Luis_Bayón_Herrera,created,Buenos_Aires_a_la_vista,0.5166307688,2.5,1.291576922,1
Marie_José_of_Belgium,isMarriedTo,Umberto_II_of_Italy,0.4491711259,1,0.4491711259,1
Raquel_Torres,isMarriedTo,Jon_Hall,0.4807017744,1.5,0.7210526616,1
Hortense_de_Beauharnais,isMarriedTo,Louis_Bonaparte,0.5166307092,1,0.5166307092,1
Sean_Penn,isMarriedTo,Robin_Wright_Penn,0.4276425838,1.5,0.6414638757,1
Serge_Gainsbourg,directed,Je_t'aime..._moi_non_plus__film_,0.9669585228,1.5,1.4504377842,1
Emilio_Fernández,created,Maclovia__1948_film_,0.4225498736,4.5,1.9014744312,1
King_Vidor,directed,The_Turn_in_the_Road,0.3425099254,28,9.5902779112,1
Phillip_Spaulding,hasChild,Harley_Cooper,0.4250917435,2.25,0.9564564229,1
Michael_Tolkin,created,The_Rapture__film_,0.8382523059,5.5,4.6103876825,1
Gustav_IV_Adolf_of_Sweden,isMarriedTo,Frederica_of_Baden,0.9673705101,1,0.9673705101,1
Empress_Dowager_Longyu,isMarriedTo,Guangxu_Emperor,0.4059850276,2,0.8119700552,1
Tad_Martin,isMarriedTo,Brooke_English,0.4684446752,1,0.4684446752,1
Archduke_Gottfried_of_Austria,isMarriedTo,Princess_Dorothea_of_Bavaria,0.5160434246,1,0.5160434246,1
Jean-Pierre_Mocky,created,Un_drôle_de_paroissien,0.479329735,1,0.479329735,1
Harry_Towb,isMarriedTo,Diana_Hoddinott,0.3425099254,1,0.3425099254,1
Jacques_Doillon,directed,La_Vengeance_d'une_femme,0.4276425838,3.5,1.4967490433,1
Warren_Beatty,actedIn,Dick_Tracy__1990_film_,0.3937256038,6,2.3623536228,1
Agrippina_the_Younger,isMarriedTo,Claudius,0.4276425838,1.5,0.6414638757,1
Yang_Jiang,isMarriedTo,Qian_Zhongshu,0.4256930053,1,0.4256930053,1
Alex_Chandon,created,Chainsaw_Scumfuck,0.4276425838,1.6666666667,0.7127376397,1
Jacques_Feyder,directed,L'Atlantide__1921_film_,0.4276425838,6,2.5658555028,1
Nash_Brennan,isMarriedTo,Jessica_Buchanan,0.4276427925,1,0.4276427925,1
Prajadhipok,isMarriedTo,Rambhai_Barni,0.4276425838,1,0.4276425838,1
Jacques_Doillon,created,Ponette,0.4276425838,3,1.2829277514,1
Victor_Salva,produced,Clownhouse,0.4276425838,0.6666666667,0.2850950559,1
Tony_Gates,isMarriedTo,Neela_Rasgotra,0.425176084,2,0.850352168,1
Stephanie_J._Block,isMarriedTo,Sebastian_Arcelus,0.4658367634,1,0.4658367634,1
Donald_Knuth,created,The_Art_of_Computer_Programming,0.9347850084,3.5,3.2717475294,1
Irina_Pavlovna_Paley,isMarriedTo,Prince_Feodor_Alexandrovich_of_Russia,0.9349225163,1,0.9349225163,1
Margaret_of_Provence,isMarriedTo,Louis_IX_of_France,1.6681336761,1,1.6681336761,1
Raja_Nazrin_Shah,isMarriedTo,Zara_Salim_Davidson,0.4260057807,1,0.4260057807,1
Quentin_Tarantino,created,My_Best_Friend's_Birthday,0.4276425838,3,1.2829277514,1
Yılmaz_Güney,produced,Yol,0.4276425838,0.6666666667,0.2850950559,1
Donald_Knuth,isKnownFor,TeX,0.9288162589,3,2.7864487767,1
Emilio_Estevez,produced,The_War_at_Home__film_,0.4083383679,0.6666666667,0.2722255786,1
Jon_Cypher,isMarriedTo,Carol_Rosin,0.487895906,1,0.487895906,1
Phillip_Spaulding,isMarriedTo,Olivia_Spencer,0.4203598201,1.75,0.7356296852,1
Cord_Roberts,isMarriedTo,Tina_Lord,0.4937542081,1.5,0.7406313122,1
Jeanne_de_Laval,isMarriedTo,René_of_Anjou,0.5664188266,1,0.5664188266,1
Alan_Rudolph,created,Love_at_Large,0.4822578132,4,1.9290312528,1
Noboru_Iguchi,directed,Oira_Sukeban,0.4402449429,2.5,1.1006123573,1
Iain_Softley,created,Backbeat__film_,0.4276425838,1,0.4276425838,1
Nasser_Taghvai,created,Tales_of_Kish,0.4276426435,1.5,0.6414639653,1
Steven_E._de_Souza,directed,Possessed__2000_film_,0.4331908822,2,0.8663817644,1
Vratislaus_II_of_Bohemia,isMarriedTo,Świętosława_of_Poland,0.4030945897,1,0.4030945897,1
Sam_Marx,isMarriedTo,Minnie_Marx,0.9503982365,1,0.9503982365,1
Angela_Pan,isMarriedTo,Chan_Hung-lit,0.3425099254,1,0.3425099254,1
Olivia_Spencer,isMarriedTo,Phillip_Spaulding,0.4057770669,1.5,0.6086656004,1
Princess_Helena_Adelaide_of_Schleswig-Holstein-Sonderburg-Glücksburg,isMarriedTo,Prince_Harald_of_Denmark,0.43940714,1,0.43940714,1
Jaime_Camino,created,Spain_Again,0.3425099254,1,0.3425099254,1
Trip_Hawkins,created,Electronic_Arts,0.4276425838,2,0.8552851676,1
Turai_Yar'Adua,isMarriedTo,Umaru_Yar'Adua,0.4695131481,1,0.4695131481,1
Eleanor_of_Alburquerque,isMarriedTo,Ferdinand_I_of_Aragon,0.5110214949,1,0.5110214949,1
Amarindra,isMarriedTo,Buddha_Yodfa_Chulaloke,0.4073320925,1,0.4073320925,1
Noah_Bennett,isMarriedTo,Paloma_Lopez-Fitzgerald,0.4938687682,1,0.4938687682,1
Alex_Chandon,directed,Drillbit__film_,0.7467705011,3.5,2.6136967539,1
Juan_Carlos_I_of_Spain,isMarriedTo,Queen_Sofía_of_Spain,0.4276425838,1,0.4276425838,1
Marguerite_Snow,isMarriedTo,James_Cruze,0.4205304384,2,0.8410608768,1
Peter_Guinness__actor_,isMarriedTo,Roberta_Taylor,0.9673920274,1,0.9673920274,1
Abel_Gance,created,Les_Gaz_mortels,0.4314599931,9,3.8831399379,1
Fox_Crane,isMarriedTo,Kay_Bennett,0.3425099254,1.5,0.5137648881,1
Jacques_Feyder,directed,Faces_of_Children,0.4354399741,6,2.6126398446,1
Rick_Rubin,created,Tougher_Than_Leather__film_,0.4240394235,3,1.2721182705,1
Queen_Paola_of_Belgium,isMarriedTo,Albert_II_of_Belgium,0.982727468,1,0.982727468,1
Gwyneth_Strong,isMarriedTo,Jesse_Birdsall,0.4276426435,1,0.4276426435,1
Al_Pacino,actedIn,Looking_for_Richard,0.418163985,14,5.85429579,1
Alan_Rudolph,created,Welcome_to_L.A.,0.4276425838,4,1.7105703352,1
Maurice_Cloche,directed,La_Portatrice_di_pane__1950_film_,0.5469409823,2,1.0938819646,1
Kenneth_Branagh,actedIn,Henry_V__1989_film_,0.6795397997,8.3333333333,5.6628316641,1
Ann_Sothern,isMarriedTo,Robert_Sterling,0.4153741896,1.5,0.6230612844,1
Arthur_Sheekman,isMarriedTo,Gloria_Stuart,0.4259463549,1,0.4259463549,1
Ray_Barnett,isMarriedTo,Neela_Rasgotra,0.4276425838,2,0.8552851676,1
Frank_D._Gilroy,directed,Desperate_Characters,0.4812272489,0.6666666667,0.3208181659,1
Jacques_Doillon,created,The_Hussy,0.3993825912,3,1.1981477736,1
Witold_Leszczyński,directed,Matthew's_Days,0.4402449429,1,0.4402449429,1
Vic_Morrow,directed,A_Man_Called_Sledge,0.4276425838,1,0.4276425838,1
Pilar_Pallete,isMarriedTo,John_Wayne,0.4010510445,2,0.802102089,1
Marco_Ferreri,created,Liza__film_,0.4391525984,6,2.6349155904,1
Samuel_Arendengo,isCitizenOf,Mexico,0.4465726544,0.23333333,0.1042002845,0
John_II_of_Aragon,isMarriedTo,Juana_Enríquez,0.4010771215,1.5,0.6016156823,1
Maria_von_Trapp,isMarriedTo,Georg_Ludwig_von_Trapp,0.4344243109,1,0.4344243109,1
Emilio_Fernández,produced,La_Choca,0.574254334,1,0.574254334,1
Kamal_Haasan,actedIn,Thevar_Magan,0.4276426435,52,22.237417462,1
Kathleen_Merrell_White,isMarriedTo,Arthur_Kent_White,0.9743967056,1,0.9743967056,1
Dave_McKean,created,MirrorMask,0.9831892848,2.5,2.457973212,1
Marco_Ferreri,created,The_Conjugal_Bed,0.4274803698,6,2.5648822188,1
Prince_Alexander_of_Saxe-Gessaphe,isMarriedTo,Princess_Gisela_of_Bavaria,0.3957529068,1,0.3957529068,1
Mileva_Marić,isMarriedTo,Albert_Einstein,0.4258936942,1.5,0.6388405413,1
George_Stephanopoulos,isMarriedTo,Alexandra_Wentworth,0.4163707495,1,0.4163707495,1
Joséphine_de_Beauharnais,isMarriedTo,Napoleon_I,0.8883138597,1.5,1.3324707896,1
Sandra_Goldbacher,directed,Me_Without_You__film_,0.6529961824,1.5,0.9794942736,1
Judy_Dickinson,isMarriedTo,Gardner_Dickinson,0.4559878111,1,0.4559878111,1
Felix_Yusupov,isMarriedTo,Princess_Irina_Alexandrovna_of_Russia,0.4276425838,1,0.4276425838,1
Ludwig_I_of_Bavaria,isMarriedTo,Therese_of_Saxe-Hildburghausen,0.3425099254,1,0.3425099254,1
Al_Pacino,directed,Looking_for_Richard,0.4897687435,1,0.4897687435,1
Dominique_Deruddere,directed,Everybody's_Famous!,0.4448258281,1,0.4448258281,1
Erin_Hershey_Presley,isMarriedTo,Brian_Presley,0.4193560183,1,0.4193560183,1
Theresa_Lopez-Fitzgerald_Crane,isMarriedTo,Ethan_Winthrop,0.3860255778,1.5,0.5790383667,1
Christopher_Nolan,directed,The_Seventh_Son,0.4109029836,0.13333333,0.0547870631,0
Caroline_Bonaparte,isMarriedTo,Joachim_Murat,0.4070745409,1,0.4070745409,1
Bruce_Jenner,isMarriedTo,Kris_Jenner,0.5150529146,1.5,0.7725793719,1
Rex_Balsom,isMarriedTo,Adriana_Cramer,0.4711924493,1.5,0.706788674,1
Olivia_Winters,isMarriedTo,Nathan_Hastings,0.3425099254,1,0.3425099254,1
Luis_Bayón_Herrera,directed,Buenos_Aires_a_la_vista,0.9676716328,3.5,3.3868507148,1
Sunandha_Kumariratana,isMarriedTo,Chulalongkorn,0.4440833926,3,1.3322501778,1
Chulalongkorn,isMarriedTo,Sunandha_Kumariratana,0.4276425838,2,0.8552851676,1
Anna_Lee,isMarriedTo,Robert_Nathan,0.3425098658,1.5,0.5137647987,1
Yılmaz_Güney,created,Yol,0.525008142,1,0.525008142,1
Joanna_of_Castile,isMarriedTo,Philip_I_of_Castile,0.4762240052,1,0.4762240052,1
Zofia_Czartoryska,isMarriedTo,Stanisław_Kostka_Zamoyski,0.406839937,1,0.406839937,1
Maria_of_Navarre,isMarriedTo,Peter_IV_of_Aragon,0.4285900891,2,0.8571801782,1
Kevin_Munroe,directed,Teenage_Mutant_Ninja_Turtles__film_series_,0.4318012595,1.5,0.6477018893,1
Emeric_of_Hungary,isMarriedTo,Constance_of_Aragon,0.9350595474,1,0.9350595474,1
Charles_Ingalls,isMarriedTo,Caroline_Ingalls,0.4344630241,1,0.4344630241,1
Dominique_Deruddere,produced,Everybody's_Famous!,0.4159270525,0.6666666667,0.2772847017,1
Michael_Dowse,created,It's_All_Gone_Pete_Tong,0.4147265553,2.5,1.0368163883,1
Viacheslava_of_Novgorod,isMarriedTo,Bolesław_IV_the_Curly,0.4265297949,1,0.4265297949,1
Isabel_Coixet,directed,My_Life_Without_Me,0.463176012,2.5,1.15794003,1
Frederica_of_Baden,isMarriedTo,Gustav_IV_Adolf_of_Sweden,0.4216282368,1,0.4216282368,1
Jeffrey_Hunter,isMarriedTo,Emily_McLaughlin,0.5515480638,1.5,0.8273220957,1
Bert_Haanstra,created,Alleman__film_,0.4365269244,1.6666666667,0.727544874,1
Arthur_Rankin,directed,_Jr._The_Hobbit__1977_film_,0.3425099254,6,2.0550595524,1
Princess_Irina_Alexandrovna_of_Russia,isMarriedTo,Felix_Yusupov,0.3425098658,1,0.3425098658,1
Rod_Lurie,directed,The_Contender__2000_film_,0.4305849969,3,1.2917549907,1
Mieszko_III_the_Old,isMarriedTo,Elisabeth_of_Hungary__1128–1154_,0.9290646315,1.5,1.3935969473,1
Princess_Mikasa,isMarriedTo,Prince_Mikasa,0.3425099254,1,0.3425099254,1
Jim_Elliot,isMarriedTo,Elisabeth_Elliot,0.4424719512,1,0.4424719512,1
Patricia_Donoho_Hughes,isMarriedTo,Harry_Hughes,0.4449675083,1,0.4449675083,1
Denis_Héroux,directed,Naked_Massacre,0.4276425838,2.5,1.0691064595,1
Anastasia_of_Russia,isMarriedTo,Ivan_IV_of_Russia,0.4276425838,4.5,1.9243916271,1
Jimmy_Kimmel,directed,Journey_2,0.4345271864,1.33333333,0.5793695804,0
King_Vidor,created,Poor_Relations,0.9674496055,5.5,5.3209728303,1
Robin_Wright_Penn,isMarriedTo,Sean_Penn,0.4143872857,1,0.4143872857,1
Kenneth_Branagh,actedIn,Peter's_Friends,0.982727468,8,7.861819744,1
Giovanna_of_Italy,isMarriedTo,Boris_III_of_Bulgaria,0.6248285174,1,0.6248285174,1
Brooke_English,isMarriedTo,Tad_Martin,0.5278193951,1,0.5278193951,1
June_Diane_Raphael,isMarriedTo,Paul_Scheer,0.4575412273,1,0.4575412273,1
Marisa_Ryan,isMarriedTo,Jeremy_Sisto,0.8996095657,1,0.8996095657,1
Musbah_bint_Nasser,isMarriedTo,Abdullah_I_of_Jordan,0.4321557581,1,0.4321557581,1
Clint_Buchanan,isMarriedTo,Lindsay_Rappaport,0.4276425838,1.5,0.6414638757,1
Ward_Kimball,created,Man_in_Space,0.4436353147,1.3333333333,0.5915137529,1
Ferdinand_I_of_the_Two_Sicilies,isMarriedTo,Maria_Carolina_of_Austria,0.5320439935,1,0.5320439935,1
Chulalongkorn,isMarriedTo,Savang_Vadhana,0.4276425838,2,0.8552851676,1
Madonna__entertainer_,actedIn,I'm_Going_to_Tell_You_a_Secret,0.9611447453,5.3333333333,5.1261053082,1
Julia_the_Elder,isMarriedTo,Tiberius,0.4826727808,1.5,0.7240091712,1
Mavis_Leno,isMarriedTo,Jay_Leno,0.3425098658,1,0.3425098658,1
Warren_Beatty,actedIn,Heaven_Can_Wait__1978_film_,0.3425099254,4,1.3700397016,1
Michael_Dowse,created,FUBAR_2__film_,0.4276425838,2,0.8552851676,1
Peter_IV_of_Aragon,isMarriedTo,Sibila_of_Fortia,0.4474327564,2.5,1.118581891,1
Kris_Jenner,isMarriedTo,Robert_Kardashian,0.3922756612,1.5,0.5884134918,1
Adam_Chandler,hasChild,Gloria_Marsh,0.474442184,2,0.948884368,1
Riazuddin__physicist_,livesIn,Islamabad_Capital_Territory,0.5161028504,4,2.0644114016,1
Bert_Haanstra,directed,Alleman__film_,0.4191691279,2,0.8383382558,1
Marco_Ferreri,directed,I_Love_You__1986_film_,0.4276425838,9,3.8487832542,1
Prince_Joachim_of_Denmark,isMarriedTo,Princess_Marie_of_Denmark,0.967474103,1.5,1.4512111545,1
Jacques_Feyder,created,Le_Grand_Jeu__1934_film_,0.5195811987,3,1.5587435961,1
Cleve_Moler,created,MATLAB,0.4276425838,1,0.4276425838,1
Christopher_Nolan,directed,The_Princess_Bride,0.5176725635,1.33333333,0.690230083,0
Marty_Feldman,created,In_God_We_Tru$t,0.4344629347,2,0.8689258694,1
Marco_Ferreri,created,Break_Up__film_,0.4276425838,6,2.5658555028,1
Anne_of_Kiev,isMarriedTo,Henry_I_of_France,0.4556016624,1,0.4556016624,1
Leonid_Trauberg,created,Alone__1931_film_,0.3425099254,3.5,1.1987847389,1
Charles_Napoléon,isMarriedTo,Princess_Béatrice_of_Bourbon-Two_Sicilies,0.4366056025,1,0.4366056025,1
Bibi_Gaytán,isMarriedTo,Eduardo_Capetillo,0.5116584897,1,0.5116584897,1
Quentin_Tarantino,created,From_Dusk_till_Dawn,0.4194733202,4,1.6778932808,1
King_Vidor,directed,Poor_Relations,0.4331719279,28,12.1288139812,1
Ferdinand_I_of_Portugal,isMarriedTo,Leonor_Telles_de_Menezes,0.3425099254,1,0.3425099254,1
Rudolph_I_of_Germany,isMarriedTo,Isabella_of_Burgundy__1270–1323_,0.6879681349,1.5,1.0319522024,1
Lady_Elizabeth_Mortimer,isMarriedTo,Henry_Hotspur_Percy,0.4413554668,1.5,0.6620332002,1
Buddha_Yodfa_Chulaloke,isMarriedTo,Amarindra,0.4106098115,1,0.4106098115,1
Maurice_Cloche,created,Born_of_Unknown_Father,0.4558243155,2,0.911648631,1
Prince_Tomohito_of_Mikasa,isMarriedTo,Princess_Tomohito_of_Mikasa,0.4276425838,1,0.4276425838,1
Victor_Emmanuel_II_of_Italy,isMarriedTo,Maria_Adelaide_of_Austria,0.3961146772,1.5,0.5941720158,1
Frederick_William_III_of_Prussia,isMarriedTo,Louise_of_Mecklenburg-Strelitz,0.3950910568,1.5,0.5926365852,1
King_Vidor,created,Three_Wise_Fools__1923_film_,0.9673110843,5.5,5.3202109637,1
Lynn_Bari,isMarriedTo,Sidney_Luft,0.6806240082,1.5,1.0209360123,1
Leander_Haußmann,directed,Sonnenallee,0.5499971509,1.5,0.8249957264,1
Christine_Rodd,isMarriedTo,Allan_Steiger,0.4658367634,1.5,0.6987551451,1
Bertha_of_Holland,isMarriedTo,Philip_I_of_France,0.3854900301,1.5,0.5782350452,1
Saeed_Akhtar_Mirza,produced,Albert_Pinto_Ko_Gussa_Kyon_Aata_Hai,0.4644391537,1,0.4644391537,1
Jill_Hennessy,created,The_Acting_Class,0.4356353283,0.6666666667,0.2904235522,1
Betty_Compson,isMarriedTo,James_Cruze,0.4358178377,1.5,0.6537267566,1
Ellen_Degeneres,hasChild,Nick_the_Gardener,0.617267355,1,0.617267355,0
Carol_Jackson,hasChild,Sonia_Fowler,0.6545621157,5,3.2728105785,1
Princess_Margaret_of_Denmark,isMarriedTo,Prince_René_of_Bourbon-Parma,0.5983674526,1,0.5983674526,1
Gerry_Anderson,isMarriedTo,Sylvia_Anderson,0.7169113159,1,0.7169113159,1
Lucien_Hubbard,created,Rose-Marie__1928_film_,0.4276425838,6.5,2.7796767947,1
Serge_Gainsbourg,created,Je_t'aime..._moi_non_plus__film_,0.3425099254,8,2.7400794032,1
Carol_Rosin,isMarriedTo,Jon_Cypher,0.4276425838,1,0.4276425838,1
Tage_Danielsson,created,The_Adventures_of_Picasso,0.4276426435,1.5,0.6414639653,1
Andrew_Lane,directed,Jake_Speed,0.4284599125,0.6666666667,0.2856399417,1
Prince_Mikasa,isMarriedTo,Princess_Mikasa,0.3425099254,1,0.3425099254,1
Kevin_Munroe,created,TMNT__film_,0.4318557382,2,0.8637114764,1
Yılmaz_Güney,directed,Zavallılar,0.4256874323,2,0.8513748646,1
King_Vidor,created,The_Turn_in_the_Road,0.4439871311,5.5,2.4419292211,1
Kenneth_Branagh,actedIn,Love's_Labour's_Lost__2000_film_,0.4439871311,6,2.6639227866,1
Nelson_George,directed,Life_Support__film_,0.4318557382,1,0.4318557382,1
Grand_Duchess_Xenia_Alexandrovna_of_Russia,isMarriedTo,Grand_Duke_Alexander_Mikhailovich_of_Russia,0.491738975,1,0.491738975,1
Michael_Dowse,directed,FUBAR__film_,0.4512915313,1.6666666667,0.7521525522,1
Frederick_II_of_Denmark,isMarriedTo,Sophie_of_Mecklenburg-Güstrow,0.4349069297,1,0.4349069297,1
Elena_of_Montenegro,isMarriedTo,Victor_Emmanuel_III_of_Italy,0.4702173173,1,0.4702173173,1
Alan_Rudolph,directed,Welcome_to_L.A.,0.4255886674,8.5,3.6175036729,1
Márton_Keleti,created,Two_Confessions,0.4026250243,1,0.4026250243,1
Roberta_Taylor,isMarriedTo,Peter_Guinness__actor_,0.4264235497,1,0.4264235497,1
Todd_Manning,hasChild,Blair_Cramer,0.4030945897,1.75,0.705415532,1
Elisabeth_Ludovika_of_Bavaria,isMarriedTo,Frederick_William_IV_of_Prussia,0.4276425838,1,0.4276425838,1
Emilio_Fernández,created,La_Choca,0.4276425838,3,1.2829277514,1
Alan_Rudolph,directed,Trixie__film_,0.3854900301,8.5,3.2766652559,1
Michael_Dowse,produced,FUBAR_2__film_,0.5227360129,1.3333333333,0.6969813505,1
Benito_Alazraki,directed,Roots__film_,0.3425099254,1.5,0.5137648881,1
Prince_Harald_of_Denmark,isMarriedTo,Princess_Helena_Adelaide_of_Schleswig-Holstein-Sonderburg-Glücksburg,1.3999568223,1,1.3999568223,1
Lotte_Reiniger,created,The_Adventures_of_Prince_Achmed,0.5864526033,1,0.5864526033,1
Solomonia_Saburova,isMarriedTo,Vasili_III_of_Russia,0.4455212653,1.5,0.668281898,1
Saeed_Akhtar_Mirza,created,Albert_Pinto_Ko_Gussa_Kyon_Aata_Hai,0.3425099254,2,0.6850198508,1
Dina_Merrill,isMarriedTo,Ted_Hartley,0.4219606817,1.5,0.6329410226,1
Sarah_Clarke,isMarriedTo,Xander_Berkeley,0.4276425838,1,0.4276425838,1
Marco_Ferreri,directed,Bye_Bye_Monkey,0.4318557084,9,3.8867013756,1
Marie_of_Anjou,isMarriedTo,Charles_VII_of_France,0.4475468695,1,0.4475468695,1
Manish_Gupta,directed,The_Stoneman_Murders,0.3425099254,1,0.3425099254,1
Amelia_Earhart,isMarriedTo,George_P._Putnam,0.7155877352,1,0.7155877352,1
Chris_Rock,directed,I_Think_I_Love_My_Wife,0.9363157153,1,0.9363157153,1
Kenneth_Branagh,produced,Peter's_Friends,0.6833407283,1,0.6833407283,1
Nefertiti,isMarriedTo,Akhenaten,0.9129846692,1,0.9129846692,1
Gardner_Dickinson,isMarriedTo,Judy_Dickinson,0.516380012,1,0.516380012,1
Tana_Ramsay,isMarriedTo,Gordon_Ramsay,0.4413212836,1,0.4413212836,1
Maurice_Cloche,directed,Born_of_Unknown_Father,0.4527757466,2,0.9055514932,1
Dina_Merrill,isMarriedTo,Cliff_Robertson,0.342509985,2,0.68501997,1
Craig_Ferguson,directed,I'll_Be_There__film_,0.4276425838,0.6666666667,0.2850950559,1
Maria_Nagaya,isMarriedTo,Ivan_IV_of_Russia,0.4756297171,4.5,2.140333727,1
